movie_name,year,genre,plot
Begotten,1991,Horror,"The story opens with a robed, profusely bleeding ""God"" disemboweling himself, with the act ultimately ending in his death. A woman, Mother Earth, emerges from his remains, arouses the body, and impregnates herself with his semen. Becoming pregnant, she wanders off into a vast and barren landscape. The pregnancy manifests in a fully grown convulsing man whom she leaves to his own devices. The ""Son of Earth"" meets a group of faceless nomads who seize him with what is either a very long umbilical cord or a rope. The Son of Earth vomits organic pieces, and the nomads excitedly accept these as gifts. The nomads finally bring the man to a fire and burn him. ""Mother Earth"" encounters the resurrected man and comforts him. She seizes the man with a similar umbilical cord. The nomads appear and proceed to rape her. Son of Earth is left to mourn over the lifeless body. A group of characters appears, carry her off and dismember her, later returning for Son of Earth. After he, too, is dismembered, the group buries the remains, planting the parts into the crust of the earth. The burial site becomes lush with flowers."
Étoile,1988,Horror,"This feature, expanded from an earlier short subject, shows us the perennial tradition of classical dance and it's transmission through the stage performances and rehearsals of several famous practitioners."
The Evil of Frankenstein,1963,Horror,"Meanwhile a local priest discovers the theft and is morally outraged. The young child of the deceased who witnessed the theft identifies both the body-snatcher and his employer. The priest angrily confronts each in turn, and interrupts Frankenstein's attempt to restore life to the heart, smashing vital equipment in the lab. Forced to leave town because of their experiments, Frankenstein and Hans return to the Baron's hometown of Karlstaad, where they plan to sell valuables from the abandoned Frankenstein chateau in order to fund new work. Nearing the village, the pair nearly run over a wild haired, deaf-mute young woman, who is being accosted by a couple of thugs; she flees to the hills. The men find a festival is in progress and are able to pass through the village unquestioned. The chateau is found to have been looted by the locals and the laboratory appears to be in ruins. In a flashback, Frankenstein recounts to Hans the events that led to his exile: Ten years prior, he had brought a being to life. While reasonably functional in most aspects, the creature would eat nothing but fresh, raw meat and wantonly killed local livestock, eating their entrails. A police constable and some farmers encountered the creature with Frankenstein in the woods, and shot at both of them. Frankenstein suffered a grazed arm, the monster a non-lethal head wound. Baron Frankenstein was arrested, while the creature escaped to a nearby mountain.  Frankenstein was briefly imprisoned, charged with assault of a police officer and having committed acts of heresy. He was fined and exiled, since up to that point the creature had not caused any human harm. The flashback sequence ends with the Baron lamenting the destruction of things humanity doesn't understand . The following day, the Baron and Hans enter Karlstaad for a meal, donning festival masks as a precaution. They enter a crowded inn and place an order. While waiting, Frankenstein spies the corrupt Burgomeister wearing one of his rings and is outraged, causing a scene which forces a hasty departure. The authorities have now recognized him, so the Baron flees with Hans through the village festival, eventually hiding at the hypnotist, Zoltan's, exhibit. The arrogant Zoltan clashes with the police and is arrested, covering the escape of Frankenstein and Hans. Later that evening, Frankenstein bursts into the Burgomeister's apartments, again outraged at finding the corrupt official has largely stolen for himself Frankenstein's ""confiscated"" valuables. During his tirade, the police  breaks in to arrest the Baron. Frankenstein manages to escape. He and Hans retreat to the mountains where they again encounter the deaf girl. She leads them to her makeshift shelter in a cave to avoid an impending storm and soon, all go to sleep. Some time later, the waif awakens and skulks off, awakening Frankenstein. Curious, he searches through the cave and finds his original creation frozen inside a glacier. Calling Hans, they build a fire; thaw the creature out; carry it down the mountainside to the chateau; and restore it to life. However, the creature's brain, while functioning, will not respond to commands. Frankenstein, desperate to restore active consciousness to his creation, comes up with the idea of obtaining the services of Zoltan, the hypnotist, to reanimate the creature's mind. Zoltan has been banished from Karlstaad for not having a license to perform. After clever psychological manipulation by the Baron, he agrees to the task. Zoltan is successful but has less than scientific interests at heart. With the monster responding only to his commands, Zoltan uses the creature to rob and take revenge upon the town's authorities. Frankenstein evicts Zoltan, who then instructs the creature to attack Frankenstein. He wards off the monster's attack with a oil lamp, frightening the monster. The creature in turn brutally kills Zoltan, who is blocking the creature's path. The creature quickly goes into a fit of violent rage. The Baron orders Hans to get the girl out of the room while he tries to confront his creation. In the middle of its rampage, the monster rips apart the electrical components which had been used to resurrect it, causing a fire to break out in the laboratory. Frankenstein tries to give the creature a dose of chloroform to subdue it, but it drinks it instead. Disgusted and poisoned, the creature stumbles, knocking over bottles of flammable liquids and causing a switch to short-circuit and explode into flames. Hans asks the Baron if he can hear him, but Frankenstein orders Hans to get away from the place while he tries to shift the rubble blocking the doorway. The creature stumbles about in terror of the surrounding flames. Realizing that there is no other way out, the Baron grabs a chain and launches himself into the midst of the inferno in a desperate attempt to find another exit. From a distance, the villagers see Hans and the girl fleeing from the chateau. They look back to see black smoke pouring out from the tower where the laboratory is. Suddenly there is an explosion and half of the tower is thrown over the edge of the cliff. Seeing this, Hans murmurs to himself that; ""They beat you after all""... The viewer is left wondering if Baron Frankenstein escaped the chateau's destruction."
Shark Attack films,1999,Horror,"Steven McKray , a marine biologist, travels to a small African fishing village to investigate a series of violent shark attacks, only to discover that sharks are not the only problem. This movie features very few on-screen shark attacks. However, an attack on a tourist dangling her leg in the water is very realistic and in line with documented shark attacks. Instead of the shark taking off her whole leg, it takes out a large chunk of flesh, which later required surgical amputation."
Headless Horseman,2007,Horror,"Seven college kids take a shortcut on their way to a party and unfortunately end up in Wormwood, where the spirit of the Headless Horseman hunts them one by one."
Chompa Toung,1974,Horror,"Chompa Tong, a daughter of a king received two pets which one was a kitten and another was a crocodile's egg but she dropped the egg into the water where it grew into a powerful crocodile who could turn into a man and killed many women for food and fun. One day, Chompa Tong, was kidnapped and a young prince called Jak Jan, swam into the water to save her. Can Jak Jan save the princess from the terrible crocodile?"
L.A. Zombie,2010,Horror,"An extraterrestrial zombie, whose appearance constantly shifts between that of a corpse, a tusked beast with irregular genitals, and a normal man, emerges from the sea, and begins making its way to Los Angeles."
The Curse of the Living Corpse,1963,Horror,"Rufus Sinclair, a wealthy, abusive old man, suffers from catalepsy and lives in fear of being prematurely pronounced dead and buried alive. To prevent this he leaves detailed instructions to the family and his staff in case he is believe to be dead. But when he is found seemingly dead one day, his greedy family - eager to claim their inheritance - have him quickly interred. As his estranged children gather at the family estate, they are killed, each in the way they fear most."
Deathsport,1978,Horror,"Futuristic Science Fiction about a sport to the death, using ""destructocycles""."
Evil speak,1981,Horror,"Stanley Coopersmith , a young cadet at an American military academy, is a social outcast bullied by his classmates. In the film's introduction we see Satanic leader Father Estaban  and his followers on the shore of Spain during the Dark Ages. They are approached by a church official who tells them they are banished from Spain and denied God's grace unless they renounce Satan and their evil ways. In the present Coopersmith is being punished by being forced to clean the church cellar. While cleaning the darkened cellar he finds a room belonging to Father Estaban and containing books of black magic along with Father Estaban's diary. Coopersmith fascinated with the book uses his computer skills to translate it. In the translation he discovers that Estaban was a Satanist and the book contains rituals for performing the Black Mass along with a promise by Estaban ""I Will Return"". Coopersmith plots his revenge on his classmates using black magic. After arriving the mess hall too late for lunch he befriends the school's cook who makes a meal for him and shows him a litter of puppies that his dog just had. Coopersmith takes the smallest pup for himself,names him Fred and hides him in the church cellar. After consulting the translation of Estaban's diary he discovers he needs a concecrated host and blood to complete the list of items needed for the Black Mass. Coopersmith steals the host from the church, he then notices Estaban's portrait on the wall. Using the translation he attempts the ritual and is suddenly attacked by his classmates wearing masks and robes. After knocking him unconscious they leave. Coopersmith, thinking he has successfully performed the ritual is told by his computer that the ritual was incomplete and a pentagram appears on the computer screen. When Coopersmith accidentally wakes the drunken caretaker he is accused of being a thief for stealing his crowbar the caretaker attempts to break Fred's neck, Coopersmith then kicks him the groin. The caretaker attacks Coopersmith who screams for help and the computer flares to life with a red pentagram on it. An unseen force then takes the caretaker's head and turns it completely around breaking his neck. Coopersmith then discovers a catacomb filled with decapitated skeletal remains and the crypt of Father Estaban. Hiding the caretaker's body he leaves. When he's sent to the office Coopersmith accidentally leaves the diary on the desk of the school secretary who hides it. While Coopersmith is being made to clean the stables the office secretary begins to finger the jewels on the front of the diary. Trying to pry the jewels out of their settings causes the pigs in the stable to attack Coopersmith. Unable to remove them, the secretary takes the book home with her. She then disrobes, gets into a shower and is attacked and devoured by black boars that manifest out of nowhere. After watching a beauty pageant at the school's pep rally he's told by his classmates if tries to play in the big game tomorrow they'll find and kill Fred. After witnessing his beating the school principal kicks him off the soccer team. After a night of drinking Coopersmith's classmates make their way into Estaban's hidden room and find Coopersmith's computer program. After killing Fred the computer says that the blood used must be human blood. After finding Fred's mutilated body Coopersmith becomes completely enraged. The diary then appears laying on Estaban's casket. When a teacher catches Coopersmith in the church stealing the host he follows him to the catacombs where Coopersmith is translating the rest of the diary. Coopersmith pledging his life to Satan then kills his teacher on a spiked wheel and collects his blood. Unaware of the ritual being performed below Coopersmith's classmates,coach, principal and minister are all in attendance at a service above. After successfully performing the ritual Father Estaban's soul then possesses Coopersmith's body and takes up a sword. Meanwhile a nail from the large crucifix hanging over the church's altar is pried out by an unseen force and flies across the room and is driven into the minister's skull. Coopersmith then rises from the cellar below engulfed in flames and wielding a sword. A pack a large black boars pours out of the hole in the floor where Coopersmith now hovers above everyone else. He then decapitates his principal and his coach. His classmates try to flee only to be devoured by the boars. In the catacombs the lead bully tries to escape only to have the caretaker come back to life and remove the boy's heart while it is still beating. The caption at the end says that Stanley Coopersmith survived the attack but after witnessing the fiery death of his classmates went catatonic from shock and was sentenced to Sunnydale asylum where he remains. The end of the film shows Coopersmith's true fate as his face appears on the computer screen in the cellar with the words ""I Will Return""."
Toxic Zombies,1980,Horror,"After drug crops are sprayed with a chemical by a passing airplane, the growers of the crop are poisoned by the chemical and turn into zombie-like mutants."
Dead Dudes in the House,1991,Horror,"The film follows a group of teenagers who travel up to a dilapidated house for some fixing up. Unbeknownst to them, the house is occupied by a murderous old woman and her sultry daughter, who proceed to pick the teens off one by one."
Winter,2009,Horror,A doctor along with his wife and child goes to his old closed benglow to refresh for some days which leads to many misterious incidents there
Night School,1981,Horror,"A Boston police detective investigates a series of gruesome decapitations of various college coeds commited by a helmeted, black-leather clad serial killer which leads him to suspect a well known anthropology professor as well as his female live-in assistant."
Killjoy,2000,Horror,Three youngsters encounter an evil clown.
The Naked Monster,2006,Horror,"Using soundtracks and extensive footage from many old movies, this spoof/homage of 1950's science-fiction films brings back many favorite actors from these classic movies, some reprising their former roles, to help destroy a giant stop-motion monster that is threatening to destroy Los Angeles."
The Manster,1962,Horror,"American foreign news correspondent Larry Stanford  has been working out of Japan for the last few years to the detriment of his marriage. His last assignment before returning to his wife in the United States is an interview with the renowned but reclusive scientist Dr. Robert Suzuki , who lives atop a volcanic mountain. During the brief interview, Dr. Suzuki amiably discusses his work on evolution caused by sporadic cosmic rays in the atmosphere, and professes that he has discovered a method for producing evolutionary change chemically. Suzuki serves Larry a drugged libation, causing him to fall into a deep sleep. Announcing to Tara , his voluptuous assistant, that Larry is the perfect candidate for his latest evolutionary experiments, he injects an unknown substance into Larry's shoulder. Upon waking, Larry is oblivious to the true situation and accepts Suzuki's invitation to spend the next week vacationing with him around Japan. Over the next few days, Suzuki uses Tara as a beguiling distraction while conditioning Larry with mineral baths and copious amounts of alcohol, exacerbating the pain in Larry's shoulder. Meanwhile, Larry's estranged wife  has traveled to Japan to bring him back home with her. But when confronted, Larry refuses to leave his new life of women and carousing. After a few drinks that night Larry examines his painful shoulder to discover that a large eyeball has grown at the spot of Dr. Suzuki's injection. Becoming aloof and solitary, Larry wanders Tokyo late at night. He murders a woman on the street, a Buddhist monk, and a psychiatrist, while slowly changing form, culminating in his growing a second head. Seeking a cure, Larry climbs the volcano to Dr. Suzuki's laboratory where Suzuki has just informed Tara that Larry has become ""an entirely new species"" and beyond remedy. Entering the lab, Larry kills Suzuki and sets the building on fire as Tara flees. Larry splits into two completely separate bodies, bringing himself back to normal. The monstrous second body grabs Tara and falls into the volcano as Larry's wife and the police arrive. Larry, now cured, is taken away by the police, although it remains unclear how much moral or legal responsibility he has for his violent actions. The movie ends as Larry's wife and his friend discuss the good that remains in Larry."
976-EVIL,1988,Horror,"In a small town, a bullied unpopular high school student named Hoax finds an ad for 976-EVIL that provides daily 'horrorscopes'; when he calls the number he gains evil powers and uses his new powers to retaliate against the people who pick on him."
Murder-Set-Pieces,2004,Horror,"Set against Sin City, Las Vegas, ""Murder-Set-Pieces"" tells the story of a fashion photographer whose vocation is murder - a voyeuristic nightmare of blood, sex and brutality."
Summer's Blood,2010,Horror,
White Pongo,1945,Horror,"Suspecting that a safari guide is a wanted killer, undercover policeman Geoffrey Bishop joins a safari led by the suspect for a scientist that hopes to find and prove that a fabled white gorilla is a missing link."
Mangiati Vivi,1980,Horror,"The film begins with a woman named Sheila who is searching for her sister, who has disappeared in the southeastern jungles of Asia . Sheila  joins up with Mark , and they both encounter many perils while searching for Sheila's sister, Diana. Diana has joined a cult run by a man called Jonas, played by Ivan Rassimov. Jonas physically and sexually abuses his followers and local people alike. In one graphic scene, he rapes Sheila with a dildo covered in snake blood, and decapitates a native. In another, a native widow named Mowara  is ritualistically raped after her late husband's body is burned on a pyre. A group, consisting of Mowara, Mark, Sheila and Diana escapes into the jungle, where Diana & Mowara are caught by a group of cannibals, Diana raped, and then both hacked to death, while Mark and Sheila helplessly watch from the cover of the bushes. They quickly escape back to New York when helicopters sent by the authorities come looking for them. Back in the village, the rest of the cult commits ritual suicide."
Wake Wood,2010,Horror,"Still grieving the death of nine-year-old Alice - their only child - at the jaws of a crazed dog, vet Patrick and pharmacist Louise relocate to the remote town of Wake Wood where they learn of a pagan ritual that will allow them three more days with Alice. The couple find the idea disturbing and exciting in equal measure, but once they agree terms with Arthur, the village's leader, a far bigger question looms - what will they do when it's time for Alice to go back?"
"Mumsy, Nanny, Sonny and Girly",1969,Horror,"The film's principal characters are the members of a wealthy English family living in a secluded manor house in the English countryside, and whose names are synonymous with their roles within the family: Mumsy , Nanny , Sonny , and Girly . Despite being in their twenties, Sonny and Girly act like prepubescent children, dressing in English school uniforms and sleeping in giant cribs in a room full of toys. The family's lives are built around an elaborate role-playing fantasy, called ""The Game"", which is structured around a set of ill-defined yet strictly enforced rules. Because a rich childhood is incomplete without friends, Sonny and Girly regularly seek out male loners, the homeless, and hippies to lure back to their house , where they are then forced to play ""The Game"". Should the ""new friends"" refuse, they are ""put on trial"" and then ""sent to the angels""-- a euphemism for being made the victim in snuff films produced by Sonny in which he ritualistically hunts down and murders the men on the manor grounds. One night, Girly and Sonny stake out a swinging London party, where they encounter a male prostitute ([[Michael Bryant  and his latest client . An instant attraction develops between Girly and the man, who convinces his client to accompany the siblings for a night of carousing. Girly and Sonny take the couple to a playground, where they murder the woman by throwing her off of a large slide. The next morning, Sonny and Girly convince the hungover man that he murdered the woman after a night of heavy drinking, and convince him to return to the manor with them. The prostitute—rechristened ""New Friend""-- is outfitted in schoolboy clothes and subjected to an indeterminate period of torment ""playing the game,"" during which he is repeatedly presented with his client's body as a reminder that the family has incriminating information about him. After Mumsy makes sexual overtures to New Friend one evening, he gets the idea to turn the family against itself. ""New Friend's"" plot succeeds, as he creates sexual jealousy between the women after first sleeping with Mumsy and then Girly. Sonny, left out of the sexual politics, petitions to have New Friend ""sent to the angels,"" resulting in Girly bludgeoning him to death with an antique mirror. Nanny attempts to secure New Friend for herself by murdering Mumsy with acid-tipped needles, but the attempt fails and Girly hacks Nanny to death with an axe and cooks her head for use in baked goods. Rather than turn on one another, Mumsy and Girly declare a truce, deciding to ""share"" New Friend by alternating what days of the week each woman will be permitted to have sex with him. The two women agree, though ponder what will happen should either of them ever become bored with New Friend, with Mumsy declaring it as an inevitability. Preparing for this day, New Friend settles into Mumsy's room with the acid-tipped needles Nanny had attempted to kill Mumsy with, content to bide his time enjoying the women's company."
The Adventures of a Two-Minute Werewolf,1985,Horror,"Adolescent werewolf Walt Cribbens finds himself transforming into a wolf-boy form for two minutes at a time. He has no idea why he is a werewolf, so he decides to seek answers with the help of his best friend Cindy, who witnessed his very first transformation. This quest is complicated by a series of local robberies that throw suspicion on Walt."
Sole Survivor,1983,Horror,"TV commercial producer Denise  emerges unscathed as the sole survivor of an airliner crash and feels as if she's about to be caught by something. Her doctor/boyfriend  is convinced that she's experiencing ""survivor's syndrome"" in which sole survivors experience guilt and either commit suicide or put themselves in dangerous situations. Denise also receives some ambiguous warnings from psychic ex-actress Carla  who predicted the crash. A series of strange sightings and encounters of zombie-like people escalates until it is apparent that something is trying to kill her as people around her start dying as well. Her skeptical boyfriend thinks Denise is going crazy until he finds out that a number of recently dead people - including one that Denise claims attacked her - were found with all of the blood in their bodies drained into their legs as if they had died standing uprightSOLE SURVIVOR  - Bleeding Skull."
Full Metal Yakuza,1997,Horror,"Aspiring yakuza Kensuke Hagane, played by Tsuyoshi Ujiki, is killed by gang violence. His corpse winds up in the hands of a scientist who manages to keep him alive by replacing much of his body with cyborg parts. Hagane has super-human strength and the scientist even reverses his impotency by giving him robotic genitals. Kensuke then searches for those responsible to get revenge."
Tweed,2013,Horror,
Graystone,2011,Horror,"The film is based on the true life experiencesSecretStone  - IMDb of film makers Sean Stone and Alexander Wraith. They met at a dinner with Oliver Stone when Wall Street: Money Never Sleeps was being filmed in October 2009, where they started to discuss ghost stories. As a result, Sean and Alexander decided to visit an abandoned psychiatric hospital in New Jersey, famous for its radical treatment of patients with mental illness, 'to explore whether or not they believe in the supernatural'.Ghosts Run the Asylum at Graystone | Horror Movie, DVD, & Book Reviews, News, Interviews at Dread Central Once inside the institution they soon discovered that they were not alone."
Bloodthirsty Butchers,1970,Horror,"Sweeney Todd, a barber, and Maggie Lovett, a baker, join forces to commit a series of brutal, gory murders in London with a little help from Tobias Ragg, an employee of Maggie' bakery who abducts a number of customers from the barber shop and kills them and helps the couple make ""meat pies"" out of the dead victims for sale."
Mega Python vs. Gatoroid,2011,Horror,There is a crisis in the Florida Everglades as giant pythons are threatening the alligator population.
Dracula A.D.1972,1972,Horror,"In 1872, Count Dracula  and his sworn enemy Lawrence Van Helsing  battle on the top of a runaway coach. It crashes and Dracula is impaled by one of the wheels. Van Helsing dies from his wounds. At that moment a follower of Dracula  arrives, collects Dracula's remains and, a few days later, buries them near Van Helsing's grave at St Bartolph's Church.  One hundred years later, a new generation of Britons appear who move the tale along: in this case, a group of young hippies that includes Jessica Van Helsing , granddaughter of Lorrimer Van Helsing , an occult expert and descendant of Dracula's old nemesis, and Johnny Alucard , who closely resembles the disciple of Dracula seen in 1872. Alucard persuades Jessica and the others to attend a black magic ceremony in the now abandoned, deconsecrated St Bartolph's, where he performs a bloody ritual involving one of their group, Laura Bellows . Jessica and the others flee in horror, after which Dracula is resurrected and kills Laura.  Laura’s body is discovered, drained of blood, and a police investigation begins, headed by an Inspector Murray ([[Michael Coles . Murray suspects an occult element and interviews Lorrimer Van Helsing, who is shocked to learn the details of Laura’s death. He realises that Johnny Alucard  is a disciple of Dracula, and that the Count must have returned. In the meantime, Alucard brings another of Jessica’s friends, Gaynor Keating ([[Marsha Hunt , to St Bartolph’s, where she is killed by Dracula and Alucard is himself turned into a vampire. The vampire Alucard kills a passer-by and lures Jessica’s boyfriend, Bob , to a café they frequent, where he turns him into a vampire as well. While Lorrimer is out, Bob goes to the Van Helsing house and persuades Jessica to come to the café, where he and Alucard capture her and take her to Dracula. Lorrimer tracks Alucard to his flat and kills him with the running water in the bathroom shower. He finds Bob's dead body and discovers Jessica in a trance at St Bartolph’s, where Dracula plans to take his revenge on the Van Helsing family by turning her into a vampire. Van Helsing sets a trap for Dracula and waits for him to return at nightfall. After a struggle, Dracula is killed by a fall into a pit of stakes that Van Helsing had previously prepared, and his spell over Jessica is broken. She embraces her grandfather and the title ""Rest In Final Peace"" is shown."
From a Whisper to a Scream,1987,Horror,"The uncle of an executed murderess relates four stories of his hometown, Oldfield, to a reporter: An elderly man pursues a romance with a younger woman, even to the grave and beyond; a wounded man on the run from creditors is rescued by a backwoods hermit with the secret to eternal life; a glass-eating carny pays the ultimate price for looking for love on the outside; and Civil War soldiers are held captive by a household of orphans with strange intentions for them."
Perversion,1979,Horror,"Soft porn musical film version of Williams Shakespeare's ""Twelfth Night""."
Yoga Hakwon,2009,Horror,"Hyo-jeong is a co-host of a shopping channel lingerie show, but after losing her job to her younger and more glamorous rival, she takes the advice of an old friend and enrolls in a week long intensive course at a strange, secluded yoga centre. There she meets her four classmates and their mysterious trainer Na-ni, who informs them about the 5 rules they have to obey for the week. The rules are, 1. Not to shower within an hour after training, 2. Not to eat, 3. Not to communicate with the outside, 4. Not to look at mirrors and 5. Not to go outside. One by one they start to break the rules and suffer the consequences."
The Graveyard of Death,2005,Horror,"A reporter from a small regional newspaper investigates a waste dump in which the military have been testing Infectious Diseases, it's not long before the Zombies are free and Killing, George phones the reporter to tell him about a blast seen from the closed off woods, the reporter who is not far from the woods investigates the military cover-up it's not long before the zombies and the military are trying the kill each other."
Kung Fu Cult Master,1993,Horror,"A wild and rollicking martial arts fantasy extravaganza that features prized swords -- and swordsmen, a crazy monk attached to a rolling boulder (yup!), serious clan and cult rivalries, and lots of magic and flying."
The Boogens,1981,Horror,"The ""Boogens"" are scaly monsters that look somewhat like giant turtles with lots of sharp, nasty teeth. They are released from an abandoned, boarded-up silver mine in Colorado and proceed to do away with character after character"
Troll 3,1990,Horror,"After a small town nuclear power plant dumps hazardous waste into a forest surrounding the small town, people begin dying in increasingly gruesome ways. People cannot pinpoint the source of the deaths, until the EPA investigates, proving that the forests' roots were mutated due to the waste, beginning to kill and eat people. The plants attempt to break loose, however the EPA arrives again and bulldozes the plants, killing them, leaving the possibility that some more plants may have survived."
Tenchi Muyo! in Love,1996,Horror,"After being defeated by the Jurai Emperor and the Galaxy Police centuries ago, the monstrously powerful Super A-1 class criminal Kain was imprisoned in the subspace room of the GP's headquarters, never to be released. In the present , Kain escapes his bonds, destroys the GP space station, and travels back in time to take his revenge on Jurai's royal family. The Galaxy Police only has time to send a short warning, which Mihoshi and Kiyone intercept. The Masaki house, the shrine, and Tenchi himself all begin to fade out of existence. Washu theorizes that someone is tampering with the established timeline, and uses a shield to keep Tenchi from vanishing. The shield is only a temporary solution, so Washu sends the rest of the group back to 1970 to prevent Kain from killing Tenchi's mother Achika. Tenchi's friends assume roles at Tenchi's father Nobuyuki and Achika's high school, while Tenchi himself stays hidden to prevent causing a paradox. Tenchi and his friends must also deal with a rogue GP operative bent on seizing glory by killing Kain. After determining the exact time that Kain strikes in 1970, the group tries to defend Achika, only to see the villain escape into subspace with her and Nobuyuki. Tenchi, Ayeka and Ryoko follow and challenge Kain, but even with their powers boosted by Washu they are no match for him. Washu sends a powerful ""dimensional cannon"" from the present, and Kiyone mans the weapon to destroy Kain. Tenchi is wounded, and Achika unlocks her latent Jurai powers to fuel his sword and deal a crippling blow to Kain. The group barely escapes in time before the dimensional cannon is fired into their pocket of subspace, finally destroying Kain. Before her memory is wiped along with Nobuyuki's, Achika asks Ryoko and Ayeka to take care of Tenchi, since she will not be there for him in their present."
Venus Flytrap,1970,Horror,"Dr. Bragan ([[James Craig  is a NASA mathematician working on a mission to outer space. The stress of the mission causes him to have a mental breakdown, so his assistant, Dr. Paul Nakamura , suggests he takes a vacation in Japan to recuperate. In Japan, Dr. Bragan stays at a hotel with his beautiful assistant, Dr. Hanamura , to begin experiments on a plant he brought from America. The plant is a Venus Flytrap, and the scientist crosses it with a Japanese carnivorous plant to create a creature that is almost human."
Nightmare Circus,1974,Horror,"} Three showgirls head to Las Vegas for work when their car breaks down. Andre  offers to help them and takes them to his place where he keeps women confined in chains and makes them perform circus tricks in his barn. His father, who has become a homicidal mutant because of the homestead's proximity to a nuclear power plant, lives next to them in a shed."
Carnosaur 2,1993,Horror,"A group of technicians and scientists are called on to investigate the power shortage at a top-secret mining facility, located in the middle of nowhere. The facility, once a uranium mine, laboratory, and refinery, has been a site for radioactive dumping and top-secret experiments. They are unable to reach anyone at the facility, and when they land, no one is around. Three go to the control room to try and reboot the system, while the other three decide to form a small search party in hopes of finding the missing crew. They find the break room completely ransacked and covered in blood, however they do manage to find a teenage boy named Jesse, in a catatonic state from shock, apparently hiding from something. They take him back to the computer control center and demand answers from Major Tom McQuade, the head of the mission, who evades their questions. When they demand to leave, he refuses and orders them back to work, despite their continuing problems with the communications equipment. The main crew heads down to a lower level to investigate the situation while the pilot, Galloway and computer expert Moses stay in the control center with Jesse. On the lower level, the crew gets more and more suspicious but McQuade continues to act as if he knows nothing. The crew finds a huge tooth which seems to bother him. Then something almost drags a horrified McQuade down a tunnel. The crew goes from puzzled to completely horrified and runs, bent on escape, realizing that McQuade had been up to something after all. In the computer center, Jesse freaks out at the screams coming from the radio from the search party, as he knows what is posing a danger to the crew. Moses hears a strange sound and looks up to see a Velociraptor, which viciously attacks him, brutally beating and ripping him apart. Galloway returns to see the attack and flees, heading for the helicopter, where the rest of the crew decides to follow her, deciding to abandon the mission while they still can save themselves. Galloway starts up the helicopter, and waits anxiously for the rest of the crew to arrive, but she is suddenly attacked from behind by one of the raptors. Galloway frantically attempts to fend off the dinosaur, losing control of the chopper in the process. The helicopter crashes and explodes, leaving no possibility of escape, and leaving the crew virtually hopeless. With nothing left, they decide to go back inside and wait out the situation by taking refuge in the control room. There, they finally learn of the dinosaur's origins from McQuade: a brilliant genetic scientist working for a poultry company goes mad and decides to wipe out all of humanity by using a virus made from prehistoric DNA to impregnate the birds with dinosaurs. She later decides to make the virus for humans. The government narrowly contained the situation, but kept some of the eggs for analysis, storing them in the plant to be hidden. Unfortionately, the eggs hatched and killed off the entire crew, therefore putting the plant in danger of a meltdown. Left with no choice, McQuade organized the mission to prevent the meltdown and save the dinosaurs for research. Using dynamite, the group decides to try and seal off the lower levels to keep anymore dinosaurs from getting in, leaving McQuade and Rawlins behind with Jesse. McQuade chases after them, knocking out Monk, but is beaten after a brief fight. McQuade finally explains that he was trying to stop them from going into the facility's lower levels, because it contains massive amounts of nuclear radiation, waste, and warheads in the lower levels, and it is a nuclear hot spot because the nuclear waste is leaking. Jesse comes up with the idea of crashing the computers to send the site into emergency mode, which should get an evacuation squad to come and rescue them. Once Jesse is able to get the code and the plan is put into place, the group begins making its way back to the surface. They continue using dynamite to hold off any dinosaurs while getting to the elevator. While they are going up, a raptor gets on top of the elevator and manages to pull Rawlins out of it. In a particularly graphic scene, the raptor rips off Rawlins' arm and then splitting open her stomach, pulling her bowels to eat, while the others have to listen to her agonizing process to death. Monk and McQuade get injured so they stay behind with the dynamite, blowing themselves up along with the raptors that are on their tail. Jesse and Jack, now on their own, continue making their way to the surface. They run into a large Tyrannosaurus, but manage to escape in an elevator. Jack, however, has taken a long fall and is injured. Jesse runs outside to find the evacuation team waiting. He tries to get them to go back for Jack, but they refuse, so he runs back in himself. He manages to retrieve Jack and get him outside to the rescue helicopter, just as the T-Rex busts outside and bites the head off one of the rescue crew. Jesse runs back again, getting behind the wheel of a forklift and impaling the creature, managing to push it to the bottom of the elevator shaft. Safe, Jesse joins Jack and the remaining evacuation crew, while he uses a remote detonator to detonate the rest of the dynamite, destroying the facility as the helicopter flies off into the sunrise."
