movie_name,year,genre,plot
Double Bunk,1961,Comedy,"When newlyweds Jack and Peggy face eviction, they are tricked into buying a rundown houseboat. After rebuilding the engine, they take their friends Sid and Sandra on a trip down the river to Folkestone, but somehow they end up in France with no fuel and supplies and must resort to desperate actions to return home."
Every Which Way But Loose,1978,"Action, Comedy","Philo Beddoe (Clint Eastwood) is an easy-going trucker and a great fist-fighter. With two friends, Orville (Geoffrey Lewis), who promotes prize-fights for him, and Clyde (Manis the Orangutan), the orangutan he won on a bet, he roams the San Fernando Valley in search of cold beer, country music, and the occasional punch-up. But he is floored by dainty little country and western singer, Lynn Halsey-Taylor (Sondra Locke), who gives him the slip when she realizes he's getting too serious. Phil, Clyde, and Orville set off in pursuit, pestered by bikers."
Sällskapsresan eller Finns det svenskt kaffe på grisfesten,1980,Comedy,"Stig-Helmer Olsson isn't the fashionable jet-set type, but, for the first time in his life, he's going to travel abroad. He chooses a trip to the Canary Islands over Christmas. Before leaving, his doctor asks him to take a package to a friend of his. Without Stig-Helmer knowing it, the package contains 50,000 SEK, which is illegal to take out of the country. However, Stig-Helmer's bag with the package disappears at the airport. Dr. Levander's friend believes that Stig-Helmer has stolen the money and is anxious to get it back."
The Naked Gun 2½: The Smell of Fear,1991,"Comedy, Crime","Lieutenant Frank Drebbin returns to save the day once again. This time he's out to foil the ""big boys"" in the energy business. A top scientist (Dr. Mainheimer) is about to publish his report on energy supply for the future. Things don't look good for the traditional suppliers; oil, coal, and nuclear. To save their industries, the suppliers kidnap Mainheimer and replace him with a decoy with a more favorable report. Jane, the doctor's secretary, is Drebin's old flame. Their passionate love affair is thus rekindled."
Just Like Heaven,2005,"Comedy, Drama, Fantasy","Elizabeth Masterson, a dedicated doctor in San Francisco, had almost no time for anything. When she gets into a tragic car crash and goes into a coma, a landscape architect moves into Elizabeth's apartment for rent - where he meets her amnesiac ethereal form."
As Young as You Feel,1951,Comedy,Sixty-five-year-old John Hodges must retire from Acme Printing. He later impersonates the president of the parent company and arrives at his old plant on an inspection tour. Acme president McKinley is so nervous not even his beautiful secretary Harriet can calm him. McKinley's wife Lucille becomes infatuated with Hodges. Many further complications ensue.
The Gamers: Dorkness Rising,2008,"Action, Adventure, Comedy","All Lodge wants is for his gaming group to finish their adventure. Unfortunately, they're more interested in seducing barmaids, mooning their enemies, and setting random villagers on fire. Desperate to rein in his players, Lodge injects two newbies into the distrust: a non-player character controlled by Lodge, who the power gamers immediately distrust, and the rarest gamer of all -- a girl. Can the group overcome their bickering to save the kingdom, or will the evil necromancer Mort Kemnon triumph unopposed? A parody of fantasy films and the adventure gaming community, The Gamers: Dorkness Rising is a hilarious romp through the world of sword and sorcery -- in this case, a world of exploding peasants, giant house cats, and undead roast turkeys. Game on!"
The Honeymoon Machine,1961,"Comedy, Romance","The crew aboard the USS Elmira are working on a project, code named Operation Honeymoon. At the operation's core is the testing of the Magnetic Analyzer Computing Synchrotron, or MACS for short, which is a smart computer designed to do among other things determine where missiles are going to land. Civilian Jason Eldridge is the scientific mastermind aboard in charge of MACS' operation. His friend aboard, Lieutenant Ferguson Howard, sees other possible uses for MACS. He wants to know if MACS, if given the proper data, can accurately predict games of chance, such as those found in casinos. After discussing the situation, Fergie and Jason decide the game which MACS can predict the most accurately is roulette. They decide to test MACS' abilities, and possibly get rich, at their next port of call where there is a casino, namely Venice. They plan on using a system of Morse Code light signals from the ship to shore to transmit the information. Although they go ahead with their plan, they are sidetracked by female distractions. Jason runs into his old girlfriend, hot dog heiress Pam Dunstan, who he left three years earlier because he felt he couldn't support her in the lifestyle to which she was accustomed. He is dismayed to learn that she is in Venice to get married to the pompous Tommy Dane, who works for the State Department. And Fergie meets a beautiful young girl named Julie Fitch, for who he instantly falls. He doesn't tell her of his naval occupation since her father is a naval admiral also in town. But problems for Jason and Fergie really begin when Admiral Fitch sees the transmission of messages to and from the ship, which he believes is enemy communication."
Pigs,2007,"Comedy, Romance","Take an intimate look at college life in the gritty romantic comedy PiGS. Miles is smooth, smart and attractive - the definitive ladies' man. After returning from yet another successful conquest, Miles' best friend Cleaver has the idea for Miles to try and ""complete"" the entire alphabet prior to his graduation. Goaded on by his dorm mates, Miles accepts and the contest begins. The rules are simple: the rarer the first letter of the girl's last name, the higher the odds. Money and pride are on the line, and all is going according to plan, until Miles comes face-to-face with the captivating Gabrielle Xeropolos, aka: the ""X"". She's everything Miles has ever wanted in a girl. Now he's torn between his ever-growing feelings for Gabrielle, and his allegiance to his testosterone-filled dorm buddies. The ultimate question remains - are all guys PiGS?"
Transylvania 6-5000,1963,"Animation, Short, Comedy","After getting lost on his vacation, Bugs ends up in the middle of Transylvania. He decides to get a room for the night in a nearby castle, which of course turns out to be home to a vampire. The bloodsucker is looking to make Bugs his next meal, but the bunny has a few tricks, as well as a few magic words, up his sleeve."
Thrill of a Romance,1945,"Comedy, Musical, Romance","Cynthia is swept off her feet and marries a rich and very successful business executive, but business affairs make him abandon her during their honeymoon. Cynthia is sad and while he's away, meets the charming war hero, Maj. Milvaine, who is on leave. Sparks fly. Will she choose wealth over love?"
Block-Heads,1938,"Comedy, Family, War","It's 1938, but Stan doesn't know the war is over; he's still patrolling the trenches in France, and shoots down a French aviator. Oliver sees his old chum's picture in the paper and goes to visit Stan at the Soldier's Home. Thinking Stan is disabled (it's just that he's sitting on his leg), Oliver takes pity on him and takes him home for a nice home-cooked meal. But Oliver's wife has other ideas and leaves him to fend for himself. After blowing up the kitchen, Oliver is helped by his next-door neighbor, Mrs. Gilbert... until the big-game hunting Mr. Gilbert comes home unexpectedly, carrying a shotgun."
Kill the Moonlight,1994,"Drama, Music","This is a strange movie, but also one which is strangely good. I bought it mainly because I like motor racing and it sounded good on the cover, thinking it would be a sort of ""Days of Thunder"" meets ""Napoleon Dynamite"". Actually, it was more like another of my favourate movies, ""Repo Man"". The central character, Chance, is a slacker type guy who wants to be a stock car racer. Unfortunately his car needs a new engine, and he has no money. The movie follows his various attempts to raise money, by taking a variety of slightly bizarre jobs, selling drugs and stealing. Along the way he is poisoned by toxic waste, sleeps with his friend's girlfriend and tries to win back his estranged wife. As well as money, Chance also lacks intelligence, meaning that most of his money-raising attempts end in him being conned, busted, or injured. The funny thing is, although he says ""I'm gonna be a winner"", he's such a slacker he never actually focuses his mind on his objective.Overall, it's a good movie, with some great and slightly surreal scenes, good dialogue and strangely empathetic characters. It's low budget, so don't expect amazing cinematography, but its heart is in the right place and there are some interesting ideas. As a bonus, it features a great soundtrack with some good slacker tunes including some from a (pre-famous) Beck, who was in the band ""Loser"" with the movie's director."
The Farmer's Daughter,1947,"Comedy, Drama, Romance","Swedish-American farmer's daughter Katrin 'Katie' Holstrom leaves the farm to study nursing in the big, wicked city. Thanks to a chiseling acquaintance, her tuition and expense money disappears the first day, and she's forced to get a job...as a domestic for congressman Glenn Morley. Impressed by her political awareness as well as her many charms and capabilities, Glenn is soon infatuated with Katie, and she with him, but their feelings remain unspoken...until Katie speaks up at a party rally and is abruptly thrust into politics herself."
Evil Bong 2: King Bong,2009,"Adventure, Comedy, Horror","Stoners Larnell, Brett, and Bachman all suffer from severe delayed side effects from smoking grass from evil bong Ebee. The trio embark on a journey to the jungle in South America along with their nerdy straight-laced buddy Allistair and delivery guy Rabbit to find a cure for their various ailments. During their expedition the group encounters a bunch of beautiful women known as the Poontang tribe as well as a wicked and powerful bong called King Bong."
Some Girls,1988,"Comedy, Drama, Fantasy","Michael, a college student, visits his girlfriend Gabriella and her family for Christmas in Canada. When he gets there, she tells him that she doesn't love him any more. Michael attempts to see what is happening. Meanwhile, her family is exceedingly strange: her father is an atheist writer who spends most of his time wandering the house nude. Her mother is a devout Catholic who bears eccentricities of her own. The sisters along with Michael visit their grandmother at a mental institution, where she mistakes Michael for her dead husband. Meanwhile Gabriella's sisters express interest in him. Granny escapes the hospital and heads back to her home in the woods, and the family chases after her, and Michael is kept reeling."
Blame It on Rio,1984,"Comedy, Romance","Matthew is married to Karen, and father to teenaged daughter, Nikki. Victor, his colleague and best friend, who is going through a divorce, is father to 17-year-old Jennifer. Matthew's marriage is not going well as well. Just before they are to embark for a trip to Rio de Janeiro, Brazil, Karen says she is going on vacation by herself to ""think about everything."" Matthew and Victor decide to go to Rio with their daughters. The magical atmosphere of Rio, as if saturated with eroticism and languid lusts, takes them by surprise. Victor hunts for every woman, and Matthew, faithful to his wife, modestly accompanies his daughter in her entertainment. But the exciting Brazilian rhythms and frank dances on the moonlit beach do their job. Unable to resist the relentless onslaught of the young seducer, Matthew enters into an intimate relationship with her. Victor is furious when he finds out about an ""older man"" in his daughter's life, and sets out to hunt him down with the aid of Matthew."
Heartbreakers,2001,"Comedy, Crime, Romance","Max and Page are a mother and daughter con team. Max seduces wealthy men into marrying her, then Page seduces them into infidelity so Max can rake them over the divorce court coals. And then it's on to the next victim."
The Cannonball Run,1981,"Action, Comedy, Sport","This comedy movie brings Burt Reynolds, Sir Roger Moore, Farrah Fawcett, Dom DeLuise, Dean Martin, Sammy Davis, Jr. and an all-star cast to the starting line of the ultimate auto race, a madcap cross-country scramble that roars full-speed ahead. This action-comedy was inspired by an actual event: the Cannonball Baker Sea-To-Shining-Sea Memorial Trophy Dash, an anything goes, all-stops-out, and very much illegal, competition that has grown to legendary proportions within the last ten years."
Valentine's Day,2010,"Comedy, Romance","More than a dozen Angelenos navigate Valentine's Day from early morning until midnight. Three couples awake together, but each relationship will sputter; are any worth saving? A grade-school boy wants flowers for his first true love; two high school seniors plan first-time sex at noon; a TV sports reporter gets the assignment to find romance in LA; a star quarterback contemplates his future; two strangers meet on a plane; grandparents, together for years, face a crisis; and, an ""I Hate Valentine's Day"" dinner beckons the lonely and the lied to. Can Cupid finish his work by midnight?"
It Started with a Kiss,1959,"Comedy, Romance","Air Force Sgt. Joe Fitzpatrick meets and marries a beautiful model, Maggie Putnam, on the eve of being shipped off to Spain. When the new Mrs. Fitzpatrick waits to join her husband, she promises him in a letter ""the most wonderful surprise that could happen to two people."" Joe naturally assumes that she's pregnant, but the surprise turns out to be a fabulous new car that he won in a raffle. His new bride and car win him the scorn and jealousy of Spain's most famous toreador, not to mention the suspicions of his commanding officer."
Jimmy Hollywood,1994,"Comedy, Crime, Drama","Jimmy Alto is an actor wannabe who stumbles into the role of a lifetime. He becomes a vigilante crime-fighter, aided by his sidekick William, who has suffered a head wound and has problems with short-term memory. Jimmy's vigilante alter ego soon becomes a media wonder--but Jimmy remains a total unknown and his long-suffering girl friend Lorraine is getting fed up with the whole situation."
Police Academy 2: Their First Assignment,1985,Comedy,"Having earned their shiny new badges after graduating from the prestigious Police Academy (1984) of Commandant Eric Lassard, Officer Carey Mahoney, along with five other top graduates, find themselves transferred to the worst precinct in the city, run by Eric's brother, Captain Pete Lassard. As the town holds a record for crime rates, mainly because of the ""Scullions"", the mean local gang of the unhinged crime boss, Zed, the inexperienced recruits have a lot on their plate, while in the meantime, power-hungry Lieutenant Mauser is dreaming of making a name for himself. Now, only Mahoney and a coordinated undercover mission can thwart Mauser's plans. But, can the world's most eccentric police officers save the day?"
Hot Shots!,1991,"Action, Comedy","Topper Harley, a top gun fighter pilot, is recalled to serve on the SS Essess. Topper's mission is to destroy Saddam Hussein's nuclear plants. Unfortunately, Topper is psychologically imbalanced and is sure to crack under pressure."
Freaky Friday,2003,"Comedy, Family, Fantasy","The wide generation gap between Tess Coleman and her teenage daughter Anna is more than evident. They simply cannot understand each other's preferences. On a Thursday night they have a big argument in a Chinese restaurant. Both receive a fortune cookie each from the restaurant owner's mother which causes them to switch bodies next day. As they adjust with their new personalities, they begin to understand each other more and eventually it's the mutual self-respect that sorts the things out."
Going Home,1944,"Animation, Short, Comedy",Pvt. Snafu's unit suffers the consequences of him blabbing military secrets while on leave at home.
Animation Runner Kuromi,2001,"Animation, Short, Comedy, Drama","Mikiko ""Kuromi"" Oguro lands her dream job at an animation studio. When she gets there however, the Head of Production manager dies shortly after meeting her and therefore passes his position onto her. She must now summon the lazy staff to complete ""Time Journeys"" in one week."
It's a Boy Girl Thing,2006,"Comedy, Fantasy, Romance","The next door neighbors Nell Bedworth and Woody Deane have opposite behaviors and hate each other: the virgin geek Nell is polite, sensitive and well-prepared to go to Yale, while Woody is rude and his greatest expectation is to join a mediocre university due to his abilities playing football. When Nell and Woody are assigned to visit a museum together, they argue in front of a statue of an Aztec god. During the night, their souls swap bodies, bringing difficult situations to them. They first try to damage each other's reputation in high school, but soon they discover that their dream of joining college can only happen with mutual respect and support."
Resurrection of the Little Match Girl,2002,"Action, Comedy, Sci-Fi","To Chinese restaurant delivery boy 'Ju', the only joy in life is spending time at the electronic game room. One day, 'Ju' who was engrossed in an electronic game as usual, is advised to log-on to a game called RESURRECTION OF THE LITTLE MATCH GIRL. The match selling girl of Andersen's fairytale is revived through the game, and 'Ju' is drawn into the little girl's virtual reality. As reality and cyberspace interchange, 'Ju', like in the famous fairytale, is given the mission to save the little girl from danger and lead her to a peaceful death. However, the two are not only confronted by a gigantic force called the System, that attempts to stop them, but other obstacles that place their lives in danger..."
Tom's Photo Finish,1957,"Animation, Short, Comedy","Tom has a chunk of the leftover chicken just before his owner George goes to look at the fridge. He threatens to take care of whichever animal did it. Tom frames Spike the dog, but Jerry snaps a photo of him in the act, prints up dozens of copies, and then battles Tom to get George to see one of them."
Short of Love,2009,"Comedy, Romance","Jack Lam (Cho-Lam Wong), a self-employed stock trader who keeps his fortune amidst the 2008 financial tsunami, but loses his gold-digging girlfriend Lily (Chrissie Chau). Now without a main squeeze, Jack meets the helpful and super-cute Angel (Angelababy), who advises him that he should learn to help others instead of just helping himself. The idea is that a revamped, selfless outlook on life will lead Jack to newfound success with love. Jack agrees to become a good guy, whereupon his life does a 180 and he's showered with opportunities for love, Jack does get plenty of chances with the ladies, but everything seems to happen arbitrarily and not necessarily because he turns over a new leaf.."
Gandhinagar 2nd Street,1986,"Comedy, Family, Romance","Madhavan (Sreenivasen) is trying to get a job for his unemployed friend Sethu (Mohanlal). When a spate of robberies takes place in a middle-class neighbourhood, Madhavan has Sethu pose as Raam Singh, a Nepali emigre, to fulfill the residents' need for a Gorkha security guard. A police officer (Thilakan) and his daughter (Seema) move into the neighbourhood, bringing back memories from the past for Sethu."
Le Magnifique,1973,"Action, Comedy, Fantasy","Francois Merlin is an espionnage-book writer. He likes to mix every-day character he can met in his book. In his book, he is Bob Saint Clar, his neighbour Christine appears as Tatiana and his editor Georges Charon as Colonel Karpoff."
Wet Hot American Summer,2001,"Comedy, Romance","The setting is Camp Firewood, the year 1981. It's the last day before everyone goes back to the real world, but there's still a summer's worth of unfinished business to resolve. At the center of the action is camp director Beth, who struggles to keep order while she falls in love with the local astrophysics professor. He is busy trying to save the camp from a deadly piece of NASA's Skylab which is hurtling toward earth. All that, plus: a dangerous waterfall rescue, love triangles, misfits, cool kids, and talking vegetable cans. The questions will all be resolved, of course, at the big talent show at the end of the day."
The Cure,1917,"Short, Comedy","Charlie goes to a spa to dry out, but he takes a trunk of liquor with him. He tangles with another's gouty foot in a revolving door. Later he thinks the gouty man is making love signs to him (he doesn't Edna, the real object of the man's efforts), so he signs back. He interpets a massage to be a wrestling match. When management throws his liquor into the fountain, when flow the healthful waters, everyone gets drunk."
This Is the Army,1943,Musical,"In WWI dancer Jerry Jones stages an all-soldier show on Broadway, called Yip Yip Yaphank. Wounded in the war, he becomes a producer. In WWII his son Johnny Jones, who was before his father's assistant, gets the order to stage a new all-soldier show, called This is the Army. But in his personal life he has problems, because he refuses to marry his fiancée until the war is over."
The Smiling Ghost,1941,"Comedy, Horror, Mystery",Elinor Bentley Fairchild's previous three grooms-to-be have either died or been maimed. Her aunt hires Lucky Downing to become engaged to her for a month to break the curse. But Lucky becomes a target of what appears to be the ghost of one of the former fiances.
Oosaravelli,2011,"Action, Comedy, Crime","Tony (N. T. Rama Rao Jr) does anything for money. When Tony went to Kashmir he met a young girl named Niharika (Tamannaah) while being kidnapped by terrorists. He falls in love with her and then rescues her. But Tony found out that Niharika was already engaged to Rakesh. Rakesh is a goon (and the minister's son) but Niharika doesn't know that. When Niharika found out that he was a goon, she dumped him. And she also came to know that she is in love with Tony. Later on Tony kills Rakesh and captures his son DSP Jr.(Sai). Later on when Tony, Niharika, and Chitra (Payal Ghosh) go to the temple, Chitra sees Tony killing someone. And then there is a flashback about how he and Niharika met before but she lost her memory. That happened because Niharika's brother was an undercover cop and when goons found out they killed the whole family. The only one who survived was Niharika but she had a bullet in her head. The doctors said that she would lose her memory soon. So, she tells Tony to kill the people who killed her family because she had seen Tony beating up a bunch of people. In the end tony kills all the goons who killed Niharika's family."
The Wistful Widow of Wagon Gap,1947,"Comedy, Western","Chester Wooley (Lou Costello) and Duke Egan (Bud Abbott) are traveling salesmen who make a stopover in Wagon Gap, Montana en route to California. During the stopover, notorious criminal Fred Hawkins is murdered and the two are charged with the crime. They are quickly tried, convicted, and sentenced to die by hanging. The head of the local citizens' committee, Jim Simpson (William Ching), recalls a law whereby the survivor of a gun duel must take responsibility for the deceased's debts and family. The law spares the two from execution, but Chester is now responsible for the widow Hawkins (Marjorie Main) and her seven children. They go to her farm, where she works Chester from dawn to dusk, and at night he must work at the saloon to repay Hawkins' debt to its owner, Jake Frame (Gordon Jones). Her plan is to wear Chester down until he agrees to marry her. Chester quickly learns that no one will harm him, for fear that they will need to support Mrs. Hawkins and her family. Simpson makes Chester the sheriff hoping that fear of him will help clean up the lawless town. For protection, Chester carries around a photograph of Mrs. Hawkins and her kids. The approach works for a while, and Chester is heralded as a hero. Meanwhile, Duke still plans to go to California and tries to get Judge Benbow (George Cleveland) to marry Mrs. Hawkins to free him and Chester from their obligations. He starts a rumor that Mrs. Hawkins is about to become rich once the railroad buys her land to lay tracks. The rumor spreads quickly, and everyone tries to kill Chester hoping to marry Mrs. Hawkins(and share, or manage, her expected fortune). Frame eventually confesses to Hawkins' murder; Duke and Chester are cleared and allowed to leave town, but not before they admit that they fabricated the railroad rumor. Benbow still wants to marry Mrs. Hawkins, and she agrees. She then announces that the railroad actually did offer her substantial money, and she is now wealthy."
Broadway Danny Rose,1984,Comedy,"Danny Rose is a manager of artists, and although he's not very successful, he nevertheless goes out of his way to help his acts. So when Lou Canova, a singer who has a chance of making a come-back, asks Danny to help him with a problem, Danny helps him. This problem is Lou's mistress Tina. Lou wants Tina to be at his concerts, otherwise he can't perform, but he's married, so Danny has to take her along as if she was his girlfriend. Danny however gets more than he has bargained for when two mobsters come looking for the guy who has hurt their brother by stealing the heart of Tina, the girl he loves."
Convict 99,1938,Comedy,"A disgraced school master, Benjamin Twist, is mistaken for a tough prison governor and assigned the charge of a prison for particularly hardened criminals. Believing he is being sent to a school rather than a prison, he celebrates accordingly only to find that his drunkenness accidently lands him on the wrong side of the prison bars. The Governorship is eventually restored to him, and he sets about popularising himself amongst the convicts by turning a blind eye to their shady dealings."
Kitchen Party,1997,Comedy,"A group of teenagers come together to indulge in that great Canadian pastime, the house-party, and find themselves literally confined to the kitchen trapped by an extraordinary well manicured carpet in the living room. Elsewhere, the parents of these kids have a dinner party of their own, where suburban pretense slowly melts away exposing childish obsessions."
Tugboat Granny,1956,"Animation, Family, Short","Tugboat captain Granny is happily piloting her boat around the harbor with her pet bird Tweety, when Sylvester the cat catches sight of them. Intent on making Tweety his next meal, he tries numerous times to get on board the boat. Each attempt, however, lands him in the water or worse. Even so, he keeps on trying."
Quiet Please!,1945,"Animation, Short, Comedy","The family dog warns Tom not to make any noise so he can take a nap. Jerry hears this and immediately devises plans to ensure that the dog's nap will be interrupted (breaking plates, playing musical instruments, etc.). One of the few cartoons in the Tom and Jerry series in which one of the main characters speaks."
Thoroughly Modern Millie,1967,"Comedy, Musical, Romance","In 1922 New York City, Millie Dillmount (Dame Julie Andrews) and Miss Dorothy Brown (Mary Tyler Moore) are just two of the girls living at the Priscilla Hotel for Single Young Ladies run by Mrs. Meers (Beatrice Lillie). Orphaned, Miss Dorothy, just recently arrived, is a naive, old-fashioned girl from a seemingly privileged background who has aspirations to be a stage actress. From more modest means, Millie, in New York City for three months, used to be old-fashioned, but now has a new modern sensibility and look to match, complete with bobbed hair and dresses with hemlines above the knee. Included in this new modern sensibility is Millie's goal of getting a job as a stenographer, with a quick promotion to being her wealthy boss' ""Mrs."" Love is not to factor into the equation. She believes she's found the right employer in the form of chisel-jawed Trevor Graydon (John Gavin) of the Sincere Trust Insurance Company. Millie's pursuit of Mr. Graydon is despite the fact that Mr. Graydon sees her as one of the boys, he has old-fashioned sensibilities, and Millie has a mutual attraction to another boy named Jimmy Smith (James Fox). Although she likes Jimmy, Millie feels that Jimmy, as a paper clip salesman with an overwhelming happy-go-lucky attitude, is not driven enough to be husband material. That doesn't stop Jimmy's pursuit of Millie. In her association with Jimmy, Millie meets flamboyant wealthy Renaissance woman Muzzy Van Hossmere (Carol Channing). Jimmy's father once worked as Muzzy's gardener. Originally from humble means much like Millie, Muzzy tries to convince Millie that true love will lead to happiness, as that is what happened when she met the now deceased Mr. Van Hossmere, who she had no idea was rich. In other goings-on amongst this new circle of friends, Miss Dorothy leaves New York City without a word to anyone except Mrs. Meers. Thinking this situation rather odd, Millie connects Miss Dorothy's leaving with that of other girls previously living at the Priscilla Hotel. With Mr. Graydon's help, Jimmy and Millie try to find out what happened to Miss Dorothy."
Malibu's Most Wanted,2003,"Comedy, Crime","Brad Gluckman or ""B-rad"" acts like he is from the hood, when he is white and lives in a rich neighborhood in Malibu. He is ruining his fathers election for governor, and he and his crew come up with an idea, to send ""B-rad"" to the hood to turn him back into a white boy. This movie is filled with laughs and is a great comedy."
Sister Act 2: Back in the Habit,1993,"Comedy, Family, Music","The sisters come back to Deloris' (Whoopi Goldberg's) show to get her back as Sister Mary Clarence to teach music to a group of students in their parochial school, which is doomed for closure. One of the girls, Rita Watson (Lauryn Hill), who is the most talented of the bunch, is forbidden to sing by her mother, Florence Watson (Sheryl Lee Ralph), although the choir has made it to the state championship. A group of monks tries to stop them."
The Big Pond,1930,"Comedy, Music, Romance",A tour guide in Venice romances a visiting American tourist whose father owns a chewing-gum factory back in the U.S. She sets out to convince her skeptical father to bring the tour guide to America and give him a job in the plant.
Wedding Worries,1941,"Comedy, Family, Short","After being invited to Darla's widowed father's wedding, Spanky, Froggy, Buckwheat and Mickey, believing Darla's new stepmother to be like the evil stepmothers in fairy tales, do everything they can to break up the ceremony. PS: Froggy's remarks of the 3 Little Pigs, shortly after being invited to Darla's father's second wedding is what the attempted preventions originated from."
Waking Ned Devine,1998,Comedy,"The lucky winner of the national lottery is Ned Devine, so taken by his good fortune that he now can't be waked, because he died from the shock of it! News of the win spread quickly in the scenic little Irish village of Tully More, but not the secret news of Ned's demise. With lottery officials closing in to confirm the prize claimed by the deceased Devine, Ned's closest friends scheme to keep the prize money close to home, in memory of Ned of course! But as the plot twists humorously, they learn it is hard is to keep such a secret in a small town."
Dorf on the Diamond,1996,"Comedy, Sport","Baseball ""Super Fan"" Dorf goes to the East-West all star game. While enjoying the game, Dorf daydreams about being on the diamond himself and inspiring a baseball team to greatness as their coach (ala General Patton). Alas, even in his daydreams he's not entirely successful. Between daydreams, Dorf has his hands full coping with a bratty kid, a smart aleck peanut vendor, and his uncooperative car."
The Smurfs 2,2013,"Animation, Adventure, Comedy","The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?"
Azhagana Naatkal,2001,Drama,"Watch the full movie, Azhaagana Naakal, only on Eros Now. Azhaagana Naatkal is a 2001 Indian Tamil film, directed by Sundar C and produced by S. D. Selvan. The film stars Karthik, Rambha, Mumtaj and Goundamani in lead roles. The film had musical score by Deva."
The Distinguished Gentleman,1992,"Comedy, Crime","In the conniving world of politics, even a professional shyster like Thomas Jefferson Johnson (Eddie Murphy) can find himself outmatched. After using name recognition to get elected, Johnson enjoys many of the same financial perks as other politicians. However, while investigating the connection between electric companies and cancer in young children, he unexpectedly develops a conscience. Unfortunately, fellow Congressman Dick Dodge (Lane Smith) isn't about to let him rock the boat."
Doc Hollywood,1991,"Comedy, Drama, Romance","Benjamin Stone is a young doctor driving to L.A., where he is interviewing for a high-paying job as a plastic surgeon in Beverly Hills. He gets off the highway to avoid a traffic jam, but gets lost and ends up crashing into a fence in the small town of Grady. He is sentenced to 32 hours of community service at the local hospital. All he wants is to serve the sentence, get his car fixed and get moving, but gradually the locals become attached to the new doctor, and he falls for the pretty ambulance driver, Lou. Will he leave?"
Sixty Million Dollar Man,1995,Comedy,"Stephen Chow plays a rich playboy who is blown up by a mafia boss when he flirts with the boss's girl. Through a series of circumstances his professor makes him a synthetic (robotic) body that allows him to change into a variety of ""Mrs. Wong's Household products"" like a microwave and toothpaste. Chow eventually goes to work at a school notorious for it's rowdy students and singlehandledly disciplines them all. He then goes on to marry a former classmate played by Gigi Leung. But before the wedding happens, the mafia boss finds out that Chow is still alive and sends in his own human-robot to take Chow out for once and for all."
Aladdin and His Wonderful Lamp,1939,"Animation, Short, Adventure","The story of Aladdin is portrayed by Popeye and Olive Oyl. It begins when an evil sorcerer coaxes Aladdin (Popeye) to a dangerous cave to retrieve the magic lamp. When he retrieves the lamp, the sorcerer traps Aladdin in the cave but drops the lamp in first. When the lamp is rubbed, a genie pops out and grants Aladdin a wish of being a prince to fall in love with the beautiful princess (Olive Oyl). However, the evil sorcerer kidnaps the princess and sends evil monsters after Aladdin, but, with the help of his spinach power, Aladdin can put the trouble right."
Kitty Kornered,1946,"Family, Animation, Short","Porky puts his cats out in the snow, but then they put him out and have a party. Expelling them again, Porky goes to bed, only to be terrorized by the felines' mock Martian invasion."
Sunday in New York,1963,"Comedy, Romance","Eileen is 22 and is smarting from her breakup with Russ. She comes to New York to visit her brother, Adam, who is an airline pilot. Eileen confides to her brother that she thinks she may be the only 22-year-old virgin left in the world. Adam assures her that sex is not what all men look for and insists he hasn't slept around. Of course, Adam is lying and is in hot pursuit of a tryst with his occasional girlfriend Mona. However, Adam's date with Mona has a series of job-related interruptions. Meanwhile, Eileen decides to see if she can have some fun for herself in New York, and seems to find the perfect candidate in Mike, a man she meets on the bus. But things get complicated when Russ pops in with a proposal and a mistaken assumption."
Nativity!,2009,"Comedy, Family","This Christmas, primary school teacher Paul Maddens is charged with producing the school's nativity play. Competing against the posh rival school for the honor of best reviewed show in town, the stakes are raised when Paul idly boasts that his ex-girlfriend Jennifer, a Hollywood Producer, is coming to see his show with a view to turning it into a film. The only trouble is - they haven't spoken in years. With eccentric assistant Mr Poppy fuelling his 'little white lie', Maddens suddenly finds himself a local celebrity and at the center of quarreling parents and over-excited children desperate in their bid for fame and fortune. Maddens' only hope is to get back in touch with Jennifer and lure Hollywood to town so that everybody's Christmas wishes come true."
Gigli,2003,"Comedy, Crime, Romance","Gigli, a lowly and inept hitman, is assigned a job by the mob to kidnap an intellectually disabled brother of a California district attorney. Gigli abducts the brother from his mental hospital and holds him hostage in his apartment. Ricki, a ""lesbian assassin,"" is sent to oversee Gigli's job and make sure he doesn't screw it up. Comedic high jinks ensue as the two go on the lam and start to fall in love."
